Protocol Name,Sample ID,Sample Data Type,AC50 (uM),CC-v2,Efficacy,Max Resp,Structure,Metabolic Stability [m],Permeability [1e-6 cm/sec],Solubility [ug/ml],Drug Name,Assay Plate ID,Supplier ID,Supplier,Library,Log AC50 (M),Ligand Efficiency,Sample Name,Alias,CC-v1,LEC,BEI,SEI,Data Range,Inf Activity,Hill Coef,PValue,R2,AC50_2 (uM),Log AC50 2,Hill Coef 2,Fraction,Sample ID2,Tox21 ID,Zero Activity,User Flag,Max Read1,Max Data,Min Data,AUC,AUC Fit,Cmpd Plate ID,Comment,Log AC50-,Log AC50+,Inf Activity-,Inf Activity+,Custom 2,Custom 1,NCGC Unique ID,Mapping ID,Drug ID,Assay Name,Hash Key(24),MLSMR Compound Class,Primary MOA,Origin,Solvent,Salt Code,Purity,Purity Rating,MW,PubChem SID,CAS#,Gene Symbol,Gene ID,Tanimoto,Layer Index,Data Points,Mask No,Log Dye Conc,Report Flag,Assay Protocol ID,Mask Flags,Sample Replicate,Plate Replicate,Measure Time,Replicate IDs,Data Mode,Assay Outcome,Phenotype,Activity Score,Confirmation Flag,Control Flag,Conc ID,Experiment Set,Team,Scientist,IC50 (uM),Data0,Data1,Data2,Data3,Data4,Data5,Data6,Data7,Data8,Data9,Data10,Data11,Data12,Data13,Data14,Data15,Data16,Data17,Data18,Data19,Data20,Data21,Data22,Data23,Data24,Sample Data ID
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00168985-02,activity,,4,13.5,21.304,C[C@@H]1O[C@@H](O[C@@H]2CO[C@@H](O[C@H]3CC[C@@]4(C)C(CC[C@]5(C)C4C\C=C6\[C@@H]7CC(C)(C)CC[C@@]7(CC[C@@]56C)C(=O)O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@]3(C)CO)[C@H](O)[C@H]2O[C@@H]9O[C@H](CO)[C@@H](O)[C@H](O)[C@H]9O)[C@H](O)[C@H](O)[C@H]1O,,,,,,NP-003719,Analyticon,2020_NPACT_02,,,,,4,,,,13.161,21.5,4.045,1,1,,,,,,,8,,,21.304,8.143,53.259,52.903,,,,,,,,,2UZAAB1VW5GK,ATUHGDXZHWBGHX,,APP-SARSCoV2_3CLpro-Kales,PaEijJsJNbausbCDvN,,<MOA Unknown> | Class: Saponin | Genus: Gouania | Family: Rhamnaceae | Species: leptostachya,,,,,,1075.2,363676735,,,,,0,3,0,,,162252,0 0 0,1,1,32:49.0,,,,,,,,297401300,KN12142022,,HTS,,8.143,9.816,21.304,,,,,,,,,,,,,,,,,,,,,,,258337542
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00169957-03,activity,,4,0,10.089,CCC(C)C1NC(=O)C2CCCN2C(=O)C(CC(C)C)OC(=O)CCNC(=O)C(C)N(C)C(=O)C(C(C)C)N(C)C1=O,12.7325,74,2.68387,,,NP-007393,Analyticon,2020_NPACT_02,,,,,4,,,,8.232,0,,,,,,,,,,0,,,10.089,1.857,31.452,,,,,,,,,,17BUM8SG2A12,GNBHVMBELHWUIF,,APP-SARSCoV2_3CLpro-Kales,KvonRbcuTMtBtlBbZu,,Vacuolar H(+)-ATPase Inhibitor,,,,,,593.8,363676921,,,,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297400964,KN12142022,,HTS,,6.764,1.857,10.089,,,,,,,,,,,,,,,,,,,,,,,258337543
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00385741-01,activity,,4,0,6.9,COC(=O)C1=CC(=C(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C=C1)OC,,,,,,NP-019327,Analyticon,2020_NPACT_02,,,,,4,,,,0.974,0,,,,,,,,,,0,,,7.873,6.9,36.242,,,,,,,,,,VPTKKZ8RHW1T,INSAQPSCUXYJAY,,APP-SARSCoV2_3CLpro-Kales,AatkxYVSWivQOFUxaq,,<MOA Unknown> | Class: Polyketide | Genus: N/A | Family: N/A | Species: N/A,,,,,,344.3,363679915,,,,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297401792,KN12142022,,HTS,,7.873,7.659,6.9,,,,,,,,,,,,,,,,,,,,,,,258337544
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00385372-01,activity,,4,0,10.448,CC(C)(O)C1=CC2=C(C=C1)[C@@]3(C)CCC[C@](C)([C@@H]3CC2O)C(O)=O,,,,,,NP-002199,Analyticon,2020_NPACT_02,,,,,4,,,,6.963,0,,,,,,,,,,0,,,10.448,3.485,22.774,,,,,,,,,,Y9XUPGVKPCAK,ALGYTGOYQATWBA,,APP-SARSCoV2_3CLpro-Kales,PyhsjYRdbYbUXcnStp,,<MOA Unknown> | Class: Diterpen | Genus: Pinus | Family: Pinaceae | Species: nigra nigra,,,,,,332.4,363679706,,,,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297399881,KN12142022,,HTS,,3.485,6.442,10.448,,,,,,,,,,,,,,,,,,,,,,,258337545
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00346500-05,activity,,4,0,8.348,CN(/N=C/C1=CN=C2C=CC(=C[N]12)Br)[S+]([O-])(=O)C3=C(C)C=CC(=C3)[N+]([O-])=O,,,,,,CT-PIK75,ChemieTek,2020_NPACT_02,,,PIK-75,,4,,,,3.368,0,,,,,,,,,,0,,,8.348,4.98,26.074,,,,,,,,,,AGUT8SFL54ZF,QTHCAAFKVUWAFI,,APP-SARSCoV2_3CLpro-Kales,qeEMqfsgoqJcaDnOFi,,PI3K Inhibitor,,,,,,452.3,363677431,372196-67-3,PIK3CA,,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297398558,KN12142022,,HTS,,4.98,6.643,8.348,,,,,,,,,,,,,,,,,,,,,,,258337546
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00385600-01,activity,,4,0,11.962,CC(O)CCC1(O)\C(=C/C(=O)CC1(C)C)C,,,,,,NP-013215,Analyticon,2020_NPACT_02,,,,,4,,,,5.937,0,,,,,,,,,,0,,,11.962,6.024,37.4,,,,,,,,,,Z9MMB6FTL2CH,CWOFGGNDZOPNFG,,APP-SARSCoV2_3CLpro-Kales,VHvhdDmZYYyQLGyMYc,,<MOA Unknown> | Class: Terpenoid | Genus: N/A | Family: N/A | Species: N/A,,,,,,226.3,363679830,,,,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297401120,KN12142022,,HTS,,7.835,6.024,11.962,,,,,,,,,,,,,,,,,,,,,,,258337547
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00385730-01,activity,,4,0,15.29,CC(=C\CCC(C)(O)C=C)/C(=O)OC1CC2(CCC3(C)\C(=C/CC4C5(C)CCC(OC6OC(COC7OCC(O)C(O)C7O)C(O)C(OC8OCC(O)C(O)C8O)C6OC9OC(CO)C(O)C(O)C9OC%10OCC(O)C(O)C%10O)C(C)(C)C5CCC34C)C2CC1(C)C)C(O)=O,,,,,,NP-016617,Analyticon,2020_NPACT_02,,,,,4,,,,6.306,0,,,,,,,,,,0,,,15.29,8.985,50.221,,,,,,,,,,UGUXDNW32F93,KYRFLECDBCSAMY,,APP-SARSCoV2_3CLpro-Kales,gXseBQfnReNrSyKZiV,,<MOA Unknown> | Class: Saponin | Genus: N/A | Family: N/A | Species: N/A,,,,,,1359.5,363679905,,,,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297400742,KN12142022,,HTS,,8.985,9.441,15.29,,,,,,,,,,,,,,,,,,,,,,,258337548
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00385247-01,activity,,4,0,10.88,C[C@@H]1[C@@H]2CC\C(=C\C[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)\C(=C\[C@H]2OC1=O)C)C,,,,,,NP-019859,Analyticon,2020_NPACT_02,,,,,4,,,,7.808,0,,,,,,,,,,0,,,10.88,3.072,22.766,,,,,,,,,,6NBKPWKWAPGN,OWPORVMZZJAHEF,,APP-SARSCoV2_3CLpro-Kales,dlQvShtpwzmxpncbqx,,<MOA Unknown> | Class: N/A | Genus: N/A | Family: N/A | Species: N/A,,,,,,412.5,363679616,,,,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297399146,KN12142022,,HTS,,3.072,6.619,10.88,,,,,,,,,,,,,,,,,,,,,,,258337549
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00485430-01,activity,,4,0,13.167,NC(=O)C1=C(N)[N](N=C1C2=CC=C(OC3=CC=C(F)C=C3F)C=C2)[C@@H]4CCCN(C4)C#N,,,,,,PZ0220,SIGMA,2020_NPACT_02,,,PF-06250112,,4,,,,6.596,0,,,,,,,,,,0,,,13.167,6.571,34.866,,,,,,,,,,,SQFDBQCBXUWICP,,APP-SARSCoV2_3CLpro-Kales,QrqNUdzpiGosSTWfjd,,BTK Inhibitor,,,,,,438.4,363681335,,BTK,,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297400343,KN12142022,,HTS,,6.571,8.044,13.167,,,,,,,,,,,,,,,,,,,,,,,258337550
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00385705-01,activity,,4,0,7.644,CCC(C)C(=O)O[C@H]1[C@H](O)[C@]2(COC(C)=O)[C@@H](O)C[C@]3(C)\C(=C/CC4[C@@]5(C)CC[C@H](O[C@@H]6O[C@@H]([C@@H](O)[C@H](O)[C@H]6O)C(O)=O)[C@@](C)(CO)C5CC[C@@]34C)C2CC1(C)C,,,,,,NP-019236,Analyticon,2020_NPACT_02,,,,,4,,,,2.768,0,,,,,,,,,,0,,,7.644,4.876,26.269,,,,,,,,,,GB54QKFU378L,IWLKKMZNFBKYCF,,APP-SARSCoV2_3CLpro-Kales,YKcWQSFPuIBFHDqHGd,,glucose import Inhibitor,,,,,,809,363679886,,,,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297400718,KN12142022,,HTS,,5.028,4.876,7.644,,,,,,,,,,,,,,,,,,,,,,,258337551
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00385528-01,activity,,4,0,10.605,C[C@@H]1C[C@@H](O)[C@]2(O)O[C@@H]3C[C@@]4(C=O)C(CC[C@@H]5C4CC[C@@]6(C)[C@]5(O)CC[C@]6(O)\C7=C\C(=O)OC7)C[C@H]3OC2O1,,,,,,NP-005339,Analyticon,2020_NPACT_02,,,,,4,,,,5.522,0,,,,,,,,,,0,,,10.605,5.083,29.481,,,,,,,,,,3UDPC2X8TF9L,ZROMRLOBUYCHGL,,APP-SARSCoV2_3CLpro-Kales,wOGTqxoWQJqwTzYXKu,,<MOA Unknown> | Class: Steroid | Genus: Tephrosia | Family: Fabaceae | Species: nana,,,,,,548.6,363679792,,,,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297399041,KN12142022,,HTS,,5.083,7.166,10.605,,,,,,,,,,,,,,,,,,,,,,,258337552
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00378735-01,activity,,4,0,4.617,NC1=CC=C(C=C1)C2=C3OC(=C/C(=O)C3=CC=C2)\N4CCOCC4,,,,,,2814,Tocris,2020_NPACT_02,,,PI 828,,4,,,,1.906,0,,,,,,,,,,0,,,4.617,2.711,17.631,,,,,,,,,,SA858Q96RDP3,WUKMIBOGGXMBAC,,APP-SARSCoV2_3CLpro-Kales,rXwCqkZekvpqGpAXTf,,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform Inhibitor",,,,,,322.4,363678176,[942289-87-4],PIK3CD,5293,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297400052,KN12142022,,HTS,,3.848,2.711,4.617,,,,,,,,,,,,,,,,,,,,,,,258337553
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00378960-01,activity,,4,0,12.778,C[N]1C=C(C=N1)C2=N[N]3C(=NN=C3C=C2)SC4=CC5=C[N](C)N=C5C=C4,,,,,,HY-15735,MedChem Express,2020_NPACT_02,,,c-Met inhibitor 1,,4,,,,7.731,0,,,,,,,,,,0,,,12.778,5.047,27.31,,,,,,,,,,6GZHC1W8GN9F,JYXHZDNTBJUJNH,,APP-SARSCoV2_3CLpro-Kales,oLeIMxdyeBhnlUiySy,,,,,,,,362.4,363678294,1357072-61-7,,,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297400571,KN12142022,,HTS,,5.083,5.047,12.778,,,,,,,,,,,,,,,,,,,,,,,258337554
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00347944-06,activity,,4,0,7.503,CNC1=NC(=NC=C1Cl)NC2=CC=C(C=C2OC)C(=O)N3CCOCC3,,,,,,GLXC-02896,Glixx,2020_NPACT_02,,,Hg-10-102-01,,4,,,,4.346,0,,,,,,,,,,0,,,7.503,3.157,18.301,,,,,,,,,,Y71M44XGR5YL,YEVOZZZLKJKCCD,,APP-SARSCoV2_3CLpro-Kales,gmsgsotyhnpuSAHUKF,,LRRK2 Inhibitor,,,,,,377.8,363677725,1351758-81-0,LRRK2,,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297398498,KN12142022,,HTS,,3.157,5.329,7.503,,,,,,,,,,,,,,,,,,,,,,,258337555
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00263180-07,activity,,4,11,14.995,CN1C(=O)C(=C/2N(C(=O)N(C3CC3)C(=O)C2=C1/NC4=CC=C(I)C=C4F)C5=CC=CC(=C5)NC(C)=O)\C,,,,,,CT-GSK212,ChemieTek,2020_NPACT_02,,,Trametinib,,4,,,,10.306,17.5,4.955,1,0.887,,,,,,,6.5,,,14.995,4.689,39.185,34.288,,,,,,,,,T5HZJQ4ZPZ9W,LIRYPHYGHXZJBZ,,APP-SARSCoV2_3CLpro-Kales,KowLyegpaHMCPElIfl,,Mek 1/2 Inhibitor,,,,,,615.4,363677248,871700-17-3,MAP2K1,,,0,3,0,,,162252,0 0 0,1,1,32:49.0,,,,,,,,297401129,KN12142022,,HTS,,8.218,4.689,14.995,,,,,,,,,,,,,,,,,,,,,,,258337556
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00263203-09,activity,,4,0,11.606,CO[C@@H](C(=O)N1CC2=C(C1)C(NC(=O)C3=CC=C(C=C3)N4CCN(C)CC4)=NN2)C5=CC=CC=C5,,,,,,A4116,APExBIO,2020_NPACT_02,,,Danusertib (PHA-739358),,4,,,,6.021,0,,,,,,,,,,0,,,11.606,5.585,30.063,,,,,,,,,,,XKFTZKGMDDZMJI,,APP-SARSCoV2_3CLpro-Kales,huWvULBimuAWwJoYES,,,,,,,,,,827318-97-8,,,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297399290,KN12142022,,HTS,,5.585,7.185,11.606,,,,,,,,,,,,,,,,,,,,,,,258337557
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00169522-02,activity,,4,0,9.947,COC1=C(OC)C=C(C[C@H]2COC(=O)[C@@H]2CC3=CC(=C(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C=C3)OC)C=C1,,,,,,NP-001427,Analyticon,2020_NPACT_02,,,Arctiin,,4,,,,5.837,0,,,,,,,,,,0,,,9.947,4.11,25.899,,,,,,,,,,M1BG1ZPCKJ2Q,XOJVHLIYNSOZOO,,APP-SARSCoV2_3CLpro-Kales,LdYcBVXBZsNSpSCCVu,,adipose tissue development Inhibitor,,,,,,534.6,363676837,,,,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297398630,KN12142022,,HTS,,4.11,7.274,9.947,,,,,,,,,,,,,,,,,,,,,,,258337558
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00161634-18,activity,,4,0,4.124,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,,,,,,NP-003824,Analyticon,2020_NPACT_02,,,Artemisinin,,4,,,,4.151,0,,,,,,,,,,0,,,4.124,-0.027,4.372,,,,,,,,,,,BLUAFEHZUWYNDE,,APP-SARSCoV2_3CLpro-Kales,ZMGITRmMViERoXCLdB,,antimalarial agents,,,,,,,,,PfATP6,,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297398087,KN12142022,,HTS,,-0.027,3.743,4.124,,,,,,,,,,,,,,,,,,,,,,,258337559
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00378803-02,activity,,4,0,5.699,C[C@H](NC(=O)C(C)(C)OC1=CC=C(C=N1)C(F)(F)F)[C@@H](CC2=CC=C(Cl)C=C2)C3=CC=CC(=C3)C#N,,,,,,1550,Axon Medchem,2020_NPACT_02,,,MK 0364,,4,,,,1.145,0,,,,,,,,,,0,,,6.844,5.699,31.629,,,,,,,,,,P3CZVCMNHPJ2,QLYKJCMUNUWAGO,,APP-SARSCoV2_3CLpro-Kales,JFkhaqsnseZuKucHGt,,Cannabinoid CB1 receptor Inverse Agonist,,,,,,516,363678207,701977-09-5,,,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297401585,KN12142022,,HTS,,6.844,6.817,5.699,,,,,,,,,,,,,,,,,,,,,,,258337560
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00017337-18,activity,,4,0,13.219,COC1=C(O)C=CC(CNC(=O)CCCC\C=C\C(C)C)=C1,,,,,,NP-007460,Analyticon,2020_NPACT_02,,,Capsaicin,,4,,,,7.235,0,,,,,,,,,,0,,,13.219,5.984,32.389,,,,,,,,,,JAL94J53FRK2,YKPUWZUDDOIDPM,,APP-SARSCoV2_3CLpro-Kales,gkHnSYkXwdnwancoAl,,,,,,,,305.4,363676498,404-86-4,NFKB1,,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297401186,KN12142022,,HTS,,5.984,7.451,13.219,,,,,,,,,,,,,,,,,,,,,,,258337561
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00402368-02,activity,2.818383,-1.4,-80.212,-57.677,COC1=C(F)C=C(NC2=NC=C(C=C2C3=NC(=NC(=N3)N)C)[C@H](C)N4CCN(CC4)[S+](C)([O-])=O)C=N1,,,,,,GLXC-11022,Glixx,2020_NPACT_02,-5.55,,AMG-511,,-1.3,,,3.503,94.968,-76.212,4.955,1,0.846,,,,,,,4,,,0.177,-94.791,-91.511,-88.707,,,,,,,,,PGTQQKXQ32MJ,GPHAHESCODVHQA,,APP-SARSCoV2_3CLpro-Kales,DvwPLEsUnyqjdDsQeF,,PI3Kalpha Inhibitor,,,,,,517.6,363681046,1253573-53-3,PIK3CA,,,0,3,0,,,162252,0 0 0,1,1,32:49.0,,,,,,,,297398192,KN12142022,,HTS,3.210727,0.177,-94.791,-57.677,,,,,,,,,,,,,,,,,,,,,,,258337562
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00169007-03,activity,,4,0,9.07,OC[C@H]1O[C@@H](O[C@@H]2O\C=C(/[C@H]3C\C=C(\COC(=O)\C=C\C4=CC=CC=C4)[C@@H]23)C(O)=O)[C@H](O)[C@@H](O)[C@@H]1O,,,,,,NP-001181,Analyticon,2020_NPACT_02,,,,,4,,,,6.179,0,,,,,,,,,,0,,,9.07,2.891,18.938,,,,,,,,,,HSQS7G56PKR5,VTQUQEWGIJRVHB,,APP-SARSCoV2_3CLpro-Kales,xesIanUyPVgFWcJaBM,,<MOA Unknown> | Class: Iridoid | Genus: Salvia | Family: Labiatae | Species: sp.,,,,,,504.5,363676739,,,,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297402122,KN12142022,,HTS,,2.891,3.924,9.07,,,,,,,,,,,,,,,,,,,,,,,258337563
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00379202-06,activity,,4,12.5,14.97,O=C1NCCCCC1NC(=O)C2=C(NC(=O)C3=CC4=C(S3)C=CC=C4)C=CC=C2,,,,,,GLXC-03153,Glixx,2020_NPACT_02,,,ANA-12,,4,,,,12.337,15,4.095,1,1,,,,,,,2.5,,,14.97,2.633,19.453,19.063,,,,,,,,,X6FFWGJKUCNP,TUSCYCAIGRVBMD,,APP-SARSCoV2_3CLpro-Kales,APVKmqHfirXyAMoZUX,,Neurotrophic tyrosine kinase receptor Antagonist,,,,,,407.5,363678414,219766-25-3,,,,0,3,0,,,162252,0 0 0,1,1,32:49.0,,,,,,,,297399548,KN12142022,,HTS,,2.633,4.852,14.97,,,,,,,,,,,,,,,,,,,,,,,258337564
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00347423-03,activity,,4,0,10.294,C[C@]12CC[C@@H](C[C@@H]1CC[C@@H]3C2CC[C@]4(C)[C@H](CC[C@]34O)\C5=C\C(=O)OC5)OC6OC(CO)C(O)C(O)C6OC7OC(CO)C(O)C(O)C7O,,,,,,NP-012347,Analyticon,2020_NPACT_02,,,,,4,,,,3.483,0,,,,,,,,,,0,,,10.294,6.811,36.172,,,,,,,,,,AVC2UAJCPSXM,RIPMDUQTRRLJTE,,APP-SARSCoV2_3CLpro-Kales,EaLbRrplVZyQCZqKLy,,Sodium/potassium-transporting ATPase Inhibitor,,,,,,698.8,363677600,,,,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297401561,KN12142022,,HTS,,7.113,6.811,10.294,,,,,,,,,,,,,,,,,,,,,,,258337565
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00385854-01,activity,,4,0,9.579,NC(=O)NCCCC(NC(=O)CC1=CC=CC=C1)C(O)=O,,,,,,NP-019352,Analyticon,2020_NPACT_02,,,,,4,,,,2.215,0,,,,,,,,,,0,,,9.579,7.364,37.782,,,,,,,,,,8V1U7HAWSRDZ,FTYZUGZNDHQHFV,,APP-SARSCoV2_3CLpro-Kales,dSHZJTAXOrCyntxLNQ,,<MOA Unknown> | Class: Alkaloid | Genus: N/A | Family: N/A | Species: N/A,,,,,,293.3,363679970,,,,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297401762,KN12142022,,HTS,,7.979,7.364,9.579,,,,,,,,,,,,,,,,,,,,,,,258337566
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00386668-01,activity,,4,0,11.83,CCCCOC(=O)N[S+]([O-])(=O)C1=C(C=C(CC(C)C)S1)C2=CC=C(C[N]3C=CN=C3)C=C2,,,,,,1969,Axon Medchem,2020_NPACT_02,,,M-024,,4,,,,4.832,0,,,,,,,,,,0,,,11.83,6.998,41.331,,,,,,,,,,53NZX72GT75X,FFFSEVSVVKVJFZ,,APP-SARSCoV2_3CLpro-Kales,RsVhLQiuRJbupqgpaP,,Angiotensin AT2 Receptor Agonist,,,,,,475.6,363680384,477775-14-7,AGT,,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297401411,KN12142022,,HTS,,8.767,6.998,11.83,,,,,,,,,,,,,,,,,,,,,,,258337567
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00370980-02,activity,,4,18,22.981,CN1CCN(CC1)[C@H]2CC[C@@H](CC2)[N]3C=C(C4=CC=C(OC5=CC=CC=C5)C=C4)C6=C(N)N=CN=C36,,,,,,HY-15764A,MedChem Express,2020_NPACT_02,,,A-419259,,4,,,,14.26,25.5,1.399,1,1,,,,,,,7.5,,,22.981,8.721,51.4,50.857,,,,,,,,,H8AN4JBT8FC2,FDVSOQRNTAPCHB,,APP-SARSCoV2_3CLpro-Kales,MrEtOIFMBhifYlvGkE,,HCK Kinase Inhibitor,,,HCL,,,482.6,363677974,1435934-25-0,HCK,,,0,3,0,,,162252,0 0 0,1,1,32:49.0,,,,,,,,297398828,KN12142022,,HTS,,8.721,14.484,22.981,,,,,,,,,,,,,,,,,,,,,,,258337568
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00346804-02,activity,,4,0,8.578,CC1=CC=CC=C1C(=O)C2=CC=C(NC3=C(N)C=C(Br)C=C3)C=C2Cl,,,,,,2908,Tocris,2020_NPACT_02,,,EO-1428,,4,,,,4.069,0,,,,,,,,,,0,,,8.592,4.522,25.914,,,,,,,,,,PU45U44UUKRV,HDCLCHNAEZNGNV,,APP-SARSCoV2_3CLpro-Kales,NOXgNLNjqiwkJifeFv,,p38 MAPK Inhibitor,,,,,,415.7,363677542,[321351-00-2],MAPK14,,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297398297,KN12142022,,HTS,,4.522,8.592,8.578,,,,,,,,,,,,,,,,,,,,,,,258337569
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00384220-04,activity,,4,0,11.249,C[C@H]1CC[C@@H](CC1)[N]2C3=CN=CC=C3C4=CN=C(NC5=NC6=C(CN(CC6)C(=O)CO)C=C5)N=C24,,,,,,GLXC-90180,Glixx,2020_NPACT_02,,,AMG-925 (FLX925),,4,,,,4.022,0,,,,,,,,,,0,,,11.249,7.228,36.892,,,,,,,,,,KAS5JR138B1Q,BBUVDDPUURMFOX,,APP-SARSCoV2_3CLpro-Kales,yvVnCsBxPGuXnMAbAJ,,CDK4/6 Inhibitor,,,,,,471.6,363679199,1401033-86-0,CDK4,,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297401345,KN12142022,,HTS,,7.545,7.228,11.249,,,,,,,,,,,,,,,,,,,,,,,258337570
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00169093-02,activity,,4,0,8.521,C\C1=C2/CC([C@@H](O)CC2(C)CCC1)C(=C)C(O)=O,,,,,,NP-009393,Analyticon,2020_NPACT_02,,,,,4,,,,3.025,0,,,,,,,,,,0,,,8.521,5.496,33.26,,,,,,,,,,AFH8P1CKYMJH,MMLPRYWSGSVRRN,,APP-SARSCoV2_3CLpro-Kales,rvtzlSRrOxBTGAHdSm,,<MOA Unknown> | Class: Terpenoid | Genus: Artemisia | Family: N/A | Species: pectinata,,,,,,250.3,363676769,,,,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297400937,KN12142022,,HTS,,7.207,5.496,8.521,,,,,,,,,,,,,,,,,,,,,,,258337571
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00386243-05,activity,,4,0,11.592,CN(C)C/C=C/C(=O)NC1=CC(=CC=C1)C(=O)NC2=CC=C(NC3=NC=CC(=N3)C4=CC=CN=C4)C(=C2)C,,,,,,HY-13319,MedChem Express,2020_NPACT_02,,,JNK-IN-8,,4,,,,2.87,0,,,,,,,,,,0,,,11.592,8.723,44.191,,,,,,,,,,TYQQN6PR88R1,GJFCSAPFHAXMSF,,APP-SARSCoV2_3CLpro-Kales,MsGexkHojzMCxMfAiB,,c-Jun N-terminal kinase 3 Inhibitor,,,,,,507.6,363680165,1410880-22-6,,,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297399338,KN12142022,,HTS,,8.723,11.465,11.592,,,,,,,,,,,,,,,,,,,,,,,258337572
